,SaleDate,ParcelNumber,SaleAmount,Latitude,Longitude,RecordID_Int,Unit,UseCode,Style,Grade,YearBuilt,Bedrooms,HalfBathrooms,FullBathrooms,BasementGarage,NumberOfStories,SquareFootageFinishedLiving,Address,FullAddress,Neighborhood,$/SqFt
130,2000-11-03,020055110,552500,38.046046000000004,-78.49697040000001,121,,Single Family-2 Conversion,2 Story,B,1930.0,4,0,3,0,2.00,2134.0,910 COTTAGE LN,910 COTTAGE LN,Venable,258.9034676663543
131,2011-06-27,020055200,500000,38.0452419,-78.49750300000001,122,,Single Family,1 Story,B,1967.0,3,0,3,0,1.00,1727.0,1815 WINSTON RD,1815 WINSTON RD,Venable,289.51939779965255
132,2013-09-06,020055200,750000,38.0452419,-78.49750300000001,122,,Single Family,1 Story,B,1967.0,3,0,3,0,1.00,1727.0,1815 WINSTON RD,1815 WINSTON RD,Venable,434.2790966994789
133,2012-04-30,020055300,450000,38.0450116,-78.4972367,123,,Single Family,Split-Foyer,B,1975.0,5,0,3,0,1.00,1512.0,901 ROSSER LN,901 ROSSER LN,Venable,297.6190476190476
134,2019-02-22,020055400,609300,38.045230100000005,-78.49697040000001,124,,Single Family,Split-Foyer,B,1975.0,4,0,3,0,1.00,1902.0,905 ROSSER LN,905 ROSSER LN,Venable,320.3470031545741
135,2019-02-22,020055400,609300,38.045230100000005,-78.49697040000001,124,,Single Family,Split-Foyer,B,1975.0,4,0,3,0,1.00,1902.0,905 ROSSER LN,905 ROSSER LN,Venable,320.3470031545741
136,2011-04-22,020055500,560000,38.0454034,-78.49665959999999,125,,Single Family,Split-Foyer,B +,1975.0,4,0,3,0,1.00,1512.0,907 ROSSER LN,907 ROSSER LN,Venable,370.3703703703704
137,2017-08-04,020055500,631250,38.0454034,-78.49665959999999,125,,Single Family,Split-Foyer,B +,1975.0,4,0,3,0,1.00,1512.0,907 ROSSER LN,907 ROSSER LN,Venable,417.4933862433862
138,2003-06-16,020055600,405000,38.045581,-78.4963933,126,,Single Family,Split-Foyer,B,1975.0,4,0,3,0,1.00,1512.0,909 ROSSER LN,909 ROSSER LN,Venable,267.85714285714283
139,2000-08-02,020055600,265400,38.045581,-78.4963933,126,,Single Family,Split-Foyer,B,1975.0,4,0,3,0,1.00,1512.0,909 ROSSER LN,909 ROSSER LN,Venable,175.52910052910053
140,2011-07-28,020055800,942500,38.04591680000001,-78.49628229999998,128,,Single Family,2 Story,A,1967.0,4,0,4,0,2.00,3552.0,1822 WESTVIEW RD,1822 WESTVIEW RD,Venable,265.3434684684685
141,2013-09-09,020057000,720000,38.04484229999999,-78.49634890000002,131,,Single Family,2 Sty No Bsmt,B +,1948.0,3,1,2,0,2.00,2426.0,902 ROSSER LN,902 ROSSER LN,Venable,296.7848309975268
142,2007-06-01,020057000,395000,38.04484229999999,-78.49634890000002,131,,Single Family,2 Sty No Bsmt,B +,1948.0,3,1,2,0,2.00,2426.0,902 ROSSER LN,902 ROSSER LN,Venable,162.8194558944765
143,2018-06-08,020057000,785000,38.04484229999999,-78.49634890000002,131,,Single Family,2 Sty No Bsmt,B +,1948.0,3,1,2,0,2.00,2426.0,902 ROSSER LN,902 ROSSER LN,Venable,323.57790601813684
144,2002-07-16,020057000,429000,38.04484229999999,-78.49634890000002,131,,Single Family,2 Sty No Bsmt,B +,1948.0,3,1,2,0,2.00,2426.0,902 ROSSER LN,902 ROSSER LN,Venable,176.83429513602638
145,2008-02-01,020058000,191350,38.0451555,-78.49621570000001,132,,Single Family,1 Story,B,1951.0,3,0,1,1,1.00,1280.0,908 ROSSER LN,908 ROSSER LN,Venable,149.4921875
146,2015-03-24,020058000,375000,38.0451555,-78.49621570000001,132,,Single Family,1 Story,B,1951.0,3,0,1,1,1.00,1280.0,908 ROSSER LN,908 ROSSER LN,Venable,292.96875
147,2003-11-25,020060000,575000,38.0454745,-78.49572739999998,134,,Single Family-1 Conversion,1.5 Story,B,1955.0,3,0,3,0,1.50,2458.0,918 ROSSER LN,918 ROSSER LN,Venable,233.93002441008952
148,2015-01-20,020061000,850000,38.0456929,-78.49546109999999,135,,Single Family-1 Conversion,1.5 Story,A,1952.0,5,0,4,1,1.66,3212.0,920 ROSSER LN,920 ROSSER LN,Venable,264.6326276463263
149,2012-07-23,020061000,753000,38.0456929,-78.49546109999999,135,,Single Family-1 Conversion,1.5 Story,A,1952.0,5,0,4,1,1.66,3212.0,920 ROSSER LN,920 ROSSER LN,Venable,234.43337484433374
150,2000-04-19,020061000,335000,38.0456929,-78.49546109999999,135,,Single Family-1 Conversion,1.5 Story,A,1952.0,5,0,4,1,1.66,3212.0,920 ROSSER LN,920 ROSSER LN,Venable,104.29638854296388
151,2007-02-27,020062000,515000,38.04589319999999,-78.49521690000002,136,,Single Family,1 Story,B,1952.0,3,0,3,1,1.00,2135.0,924 ROSSER LN,924 ROSSER LN,Venable,241.21779859484778
152,2014-11-12,020062000,549000,38.04589319999999,-78.49521690000002,136,,Single Family,1 Story,B,1952.0,3,0,3,1,1.00,2135.0,924 ROSSER LN,924 ROSSER LN,Venable,257.14285714285717
153,2001-08-17,020063000,110000,38.04609779999999,-78.49501719999998,137,,Single Family,1.5 Story,B +,1953.0,4,0,3,2,1.75,3310.0,928 ROSSER LN,928 ROSSER LN,Venable,33.23262839879154
154,2012-08-23,020064000,297500,38.0463207,-78.4947952,138,,Single Family,1.5 Story,B,1953.0,3,0,3,0,1.50,2241.0,932 ROSSER LN,932 ROSSER LN,Venable,132.75323516287372
155,2012-02-17,020065000,367500,38.0465027,-78.49457319999998,139,,Single Family,1 Story,B,1952.0,3,0,3,0,1.00,2483.0,938 ROSSER LN,938 ROSSER LN,Venable,148.00644381796215
156,2002-11-15,020066000,309000,38.046694200000005,-78.49424029999999,140,,Single Family,1 Story,B,1952.0,3,0,2,0,1.00,1909.0,942 ROSSER LN,942 ROSSER LN,Venable,161.86485070717654
157,2015-06-09,020066000,495000,38.046694200000005,-78.49424029999999,140,,Single Family,1 Story,B,1952.0,3,0,2,0,1.00,1909.0,942 ROSSER LN,942 ROSSER LN,Venable,259.29806181246727
158,2017-10-20,020068000,2900000,38.046152,-78.4937076,141,,Single Family,1.5 Story,A,1928.0,5,1,4,2,1.50,4453.0,1007 RUGBY RD,1007 RUGBY RD,Venable,651.2463507747586
159,2004-08-20,020070000,1100000,38.0454501,-78.4948618,144,,Single Family-1 Conversion,2 Story,A,1929.0,4,1,3,0,2.25,4480.0,929 RUGBY RD,929 RUGBY RD,Venable,245.53571428571428
160,2004-08-20,020070000,1100000,38.0454501,-78.4948618,145,,Single Family-1 Conversion,2 Story,A,1929.0,4,1,3,0,2.25,4480.0,929 RUGBY RD,929 RUGBY RD,Venable,245.53571428571428
161,2008-11-21,020070000,44900,38.0454501,-78.4948618,144,,Single Family-1 Conversion,2 Story,A,1929.0,4,1,3,0,2.25,4480.0,929 RUGBY RD,929 RUGBY RD,Venable,10.022321428571429
162,2008-11-21,020070000,44900,38.0454501,-78.4948618,145,,Single Family-1 Conversion,2 Story,A,1929.0,4,1,3,0,2.25,4480.0,929 RUGBY RD,929 RUGBY RD,Venable,10.022321428571429
163,2020-04-29,020072000,990000,38.0451494,-78.49532789999998,149,,Single Family,1.5 Story,A,1930.0,3,1,2,0,1.50,2000.0,921 RUGBY RD,921 RUGBY RD,Venable,495.0
164,2016-02-02,020072000,695600,38.0451494,-78.49532789999998,149,,Single Family,1.5 Story,A,1930.0,3,1,2,0,1.50,2000.0,921 RUGBY RD,921 RUGBY RD,Venable,347.8
165,2016-02-02,020072000,695600,38.0451494,-78.49532789999998,149,,Single Family,1.5 Story,A,1930.0,3,1,2,0,1.50,2000.0,921 RUGBY RD,921 RUGBY RD,Venable,347.8
166,2005-08-11,020074000,790000,38.0449485,-78.4957718,151,,Single Family,2 Story,A,1939.0,5,1,4,0,2.00,3941.0,917 RUGBY RD,917 RUGBY RD,Venable,200.45673686881503
167,2003-06-03,020075000,475000,38.044847999999995,-78.4959938,152,,Single Family,1.5 Story,A,1947.0,3,1,2,0,1.50,2616.0,915 RUGBY RD,915 RUGBY RD,Venable,181.5749235474006
168,2010-09-15,030001000,465000,38.04695299999999,-78.49273099999998,155,,Single Family,2 Story,A,1910.0,6,2,2,0,2.00,2704.0,1106 RUGBY RD,1106 RUGBY RD,Barracks / Rugby,171.96745562130178
169,2012-06-22,030001000,480000,38.04695299999999,-78.49273099999998,155,,Single Family,2 Story,A,1910.0,6,2,2,0,2.00,2704.0,1106 RUGBY RD,1106 RUGBY RD,Barracks / Rugby,177.5147928994083
170,2002-12-10,030004000,213000,38.046606700000005,-78.49190970000001,158,,Single Family,1.5 Story,B++,1925.0,3,0,2,0,1.75,2428.0,1711 RUGBY AVE,1711 RUGBY AVE,Barracks / Rugby,87.72652388797364
171,2008-07-03,030004000,435500,38.046606700000005,-78.49190970000001,158,,Single Family,1.5 Story,B++,1925.0,3,0,2,0,1.75,2428.0,1711 RUGBY AVE,1711 RUGBY AVE,Barracks / Rugby,179.3657331136738
172,2019-03-05,030004000,735000,38.046606700000005,-78.49190970000001,158,,Single Family,1.5 Story,B++,1925.0,3,0,2,0,1.75,2428.0,1711 RUGBY AVE,1711 RUGBY AVE,Barracks / Rugby,302.7182866556837
173,2000-04-28,030004000,153000,38.046606700000005,-78.49190970000001,158,,Single Family,1.5 Story,B++,1925.0,3,0,2,0,1.75,2428.0,1711 RUGBY AVE,1711 RUGBY AVE,Barracks / Rugby,63.01482701812191
174,2016-11-02,030009000,260000,38.046376,-78.49040029999998,165,,Single Family,1 Sty w/ Bsmt,C,1950.0,2,0,1,0,1.00,825.0,1641 RUGBY AVE,1641 RUGBY AVE,Barracks / Rugby,315.1515151515151
175,2007-08-13,030010000,370000,38.046358399999995,-78.4902228,166,,Single Family-1 Conversion,1.5 Story,B +,1935.0,4,0,3,0,1.66,2028.0,1637 RUGBY AVE,1637 RUGBY AVE,Barracks / Rugby,182.4457593688363
176,2009-10-28,030010000,399900,38.046358399999995,-78.4902228,166,,Single Family-1 Conversion,1.5 Story,B +,1935.0,4,0,3,0,1.66,2028.0,1637 RUGBY AVE,1637 RUGBY AVE,Barracks / Rugby,197.18934911242604
177,2018-06-05,030010000,595000,38.046358399999995,-78.4902228,166,,Single Family-1 Conversion,1.5 Story,B +,1935.0,4,0,3,0,1.66,2028.0,1637 RUGBY AVE,1637 RUGBY AVE,Barracks / Rugby,293.3925049309665
178,2013-07-10,030010000,450000,38.046358399999995,-78.4902228,166,,Single Family-1 Conversion,1.5 Story,B +,1935.0,4,0,3,0,1.66,2028.0,1637 RUGBY AVE,1637 RUGBY AVE,Barracks / Rugby,221.89349112426035
179,2018-11-27,030011000,200000,38.0463058,-78.48969,167,,Single Family,1.5 Story,B,1948.0,3,0,2,0,1.50,1273.0,1627 RUGBY AVE,1627 RUGBY AVE,Barracks / Rugby,157.10919088766693
180,2003-09-08,030015000,350000,38.046318400000004,-78.4885802,171,,Single Family,1.5 Story,B,1948.0,4,1,2,0,1.50,1580.0,1105 HERNDON RD,1105 HERNDON RD,Barracks / Rugby,221.51898734177215
181,2001-02-07,030015000,225000,38.046318400000004,-78.4885802,171,,Single Family,1.5 Story,B,1948.0,4,1,2,0,1.50,1580.0,1105 HERNDON RD,1105 HERNDON RD,Barracks / Rugby,142.40506329113924
182,2005-07-20,030015000,380000,38.046318400000004,-78.4885802,171,,Single Family,1.5 Story,B,1948.0,4,1,2,0,1.50,1580.0,1105 HERNDON RD,1105 HERNDON RD,Barracks / Rugby,240.50632911392404
183,2013-05-29,030015000,427000,38.046318400000004,-78.4885802,171,,Single Family,1.5 Story,B,1948.0,4,1,2,0,1.50,1580.0,1105 HERNDON RD,1105 HERNDON RD,Barracks / Rugby,270.253164556962
184,2016-08-17,030015000,460000,38.046318400000004,-78.4885802,171,,Single Family,1.5 Story,B,1948.0,4,1,2,0,1.50,1580.0,1105 HERNDON RD,1105 HERNDON RD,Barracks / Rugby,291.1392405063291
185,2005-07-27,030016000,425000,38.04614779999999,-78.48809190000001,172,,Single Family,1.5 Story,B,1951.0,4,1,2,0,1.50,3228.0,1549 RUGBY AVE,1549 RUGBY AVE,Barracks / Rugby,131.66047087980172
186,2015-07-09,030016000,739000,38.04614779999999,-78.48809190000001,172,,Single Family,1.5 Story,B,1951.0,4,1,2,0,1.50,3228.0,1549 RUGBY AVE,1549 RUGBY AVE,Barracks / Rugby,228.93432465923172
187,2003-09-10,030019000,259900,38.0455679,-78.4880031,174,,Single Family,1 Story,B,1950.0,2,0,2,0,1.00,1317.0,1600 RUGBY AVE,1600 RUGBY AVE,Barracks / Rugby,197.34244495064542
188,2013-07-18,030020000,420000,38.045598600000005,-78.48831380000001,175,,Single Family,2 Story,B,1946.0,4,0,2,0,2.00,1908.0,1606 RUGBY AVE,1606 RUGBY AVE,Barracks / Rugby,220.125786163522
189,2017-06-01,030021000,616200,38.045629299999995,-78.4886246,176,,Single Family,1.5 Story,B,1944.0,4,0,3,0,1.66,2158.0,1610 RUGBY AVE,1610 RUGBY AVE,Barracks / Rugby,285.5421686746988
190,2012-06-15,030022000,402000,38.0456644,-78.4889797,178,,Single Family-2 Conversion,2 Story,C,1955.0,3,0,2,0,2.00,1344.0,1620 RUGBY AVE,1620 RUGBY AVE,Barracks / Rugby,299.10714285714283
191,2003-03-24,030023000,258000,38.0457403,-78.4893349,180,,Single Family,1.5 Story,B,1948.0,3,0,2,1,1.50,1662.0,1618 RUGBY AVE,1618 RUGBY AVE,Barracks / Rugby,155.23465703971118
192,2001-08-07,030023000,175000,38.0457403,-78.4893349,180,,Single Family,1.5 Story,B,1948.0,3,0,2,1,1.50,1662.0,1618 RUGBY AVE,1618 RUGBY AVE,Barracks / Rugby,105.29482551143201
193,2017-12-01,030023000,520000,38.0457403,-78.4893349,180,,Single Family,1.5 Story,B,1948.0,3,0,2,1,1.50,1662.0,1618 RUGBY AVE,1618 RUGBY AVE,Barracks / Rugby,312.8760529482551
194,2005-09-15,030024100,500000,38.045267700000004,-78.4897122,182,,Single Family,1 Story,A,1994.0,4,1,3,0,1.50,3484.0,1621 WESTWOOD RD,1621 WESTWOOD RD,Barracks / Rugby,143.51320321469575
195,2010-11-15,030025000,307500,38.045218799999994,-78.4894237,183,,Single Family,1 Story,B,1952.0,2,0,2,0,1.00,1354.0,1619 WESTWOOD RD,1619 WESTWOOD RD,Barracks / Rugby,227.10487444608566
196,2010-08-04,030026000,630000,38.0451837,-78.48906850000002,184,,Single Family,2 Story,B,1946.0,4,0,4,0,2.00,3079.0,1617 WESTWOOD RD,1617 WESTWOOD RD,Barracks / Rugby,204.611886976291
197,2020-01-21,030029000,435000,38.04455110000001,-78.488447,187,,Single Family,1 Story,B,1951.0,3,0,2,1,1.00,1694.0,1610 WESTWOOD RD,1610 WESTWOOD RD,Barracks / Rugby,256.788665879575
198,2019-05-23,030033000,398000,38.044216399999996,-78.48960129999998,191,,Single Family,1 Story,B,1954.0,3,1,1,0,1.00,1977.0,1629 HARDWOOD AVE,1629 HARDWOOD AVE,Barracks / Rugby,201.3151239251391
199,2000-06-19,030034000,181500,38.0441449,-78.48929050000001,192,,Single Family,1.5 Story,B,1954.0,3,0,2,0,1.50,2106.0,1625 HARDWOOD AVE,1625 HARDWOOD AVE,Barracks / Rugby,86.18233618233619
200,2015-12-04,030035000,327000,38.0441054,-78.48889100000001,193,,Single Family,1 Story,B,1952.0,3,0,2,0,1.00,1509.0,1619 HARDWOOD AVE,1619 HARDWOOD AVE,Barracks / Rugby,216.69980119284295
201,2007-04-30,030037000,270000,38.0436597,-78.4893349,195,,Single Family,1 Story,B,1953.0,4,1,1,0,1.00,1205.0,1624 HARDWOOD AVE,1624 HARDWOOD AVE,Barracks / Rugby,224.06639004149378
202,2000-03-30,030038000,132000,38.04374,-78.4897344,196,,Single Family,1 Story,B,1954.0,2,0,1,0,1.00,1296.0,1630 HARDWOOD AVE,1630 HARDWOOD AVE,Barracks / Rugby,101.85185185185185
203,2018-06-14,030040000,415000,38.04423269999999,-78.49017839999998,198,,Duplex,1 Story,C,1954.0,4,1,2,0,1.00,1469.0,1147 KENSINGTON AVE,1147 KENSINGTON AVE,Barracks / Rugby,282.5051055139551
204,2005-03-18,030041000,341000,38.044518200000006,-78.49017839999998,199,,Single Family,1.5 Story,B +,1955.0,4,0,4,0,1.75,2624.0,1151 KENSINGTON AVE,1151 KENSINGTON AVE,Barracks / Rugby,129.95426829268294
205,2016-08-26,030042000,459000,38.0448126,-78.4902672,200,,Single Family,1.5 Story,B +,1954.0,3,0,2,0,1.66,1517.0,1155 KENSINGTON AVE,1155 KENSINGTON AVE,Barracks / Rugby,302.5708635464733
206,2007-06-29,030042000,420000,38.0448126,-78.4902672,200,,Single Family,1.5 Story,B +,1954.0,3,0,2,0,1.66,1517.0,1155 KENSINGTON AVE,1155 KENSINGTON AVE,Barracks / Rugby,276.8622280817403
207,2003-07-22,030042000,266000,38.0448126,-78.4902672,200,,Single Family,1.5 Story,B +,1954.0,3,0,2,0,1.66,1517.0,1155 KENSINGTON AVE,1155 KENSINGTON AVE,Barracks / Rugby,175.34607778510218
208,2001-07-02,030043000,245000,38.0450686,-78.4902783,201,,Single Family-1 Conversion,1.5 Story,B,1952.0,4,0,5,2,1.50,2208.0,1159 KENSINGTON AVE,1159 KENSINGTON AVE,Barracks / Rugby,110.96014492753623
209,2019-07-02,030043000,653000,38.0450686,-78.4902783,201,,Single Family-1 Conversion,1.5 Story,B,1952.0,4,0,5,2,1.50,2208.0,1159 KENSINGTON AVE,1159 KENSINGTON AVE,Barracks / Rugby,295.7427536231884
210,2006-02-28,030045000,799000,38.0458456,-78.49040029999998,203,,Single Family,2 Story,A,1952.0,3,1,2,0,2.00,2731.0,1698 RUGBY AVE,1698 RUGBY AVE,Barracks / Rugby,292.5668253387038
211,2017-06-01,030045000,769000,38.0458456,-78.49040029999998,203,,Single Family,2 Story,A,1952.0,3,1,2,0,2.00,2731.0,1698 RUGBY AVE,1698 RUGBY AVE,Barracks / Rugby,281.58183815452213
212,2004-09-15,030045100,238000,38.0456197,-78.49017839999998,204,,Single Family,1 Story,B,1947.0,1,0,2,1,1.00,972.0,1165 KENSINGTON AVE,1165 KENSINGTON AVE,Barracks / Rugby,244.8559670781893
213,2009-12-17,030045100,285000,38.0456197,-78.49017839999998,204,,Single Family,1 Story,B,1947.0,1,0,2,1,1.00,972.0,1165 KENSINGTON AVE,1165 KENSINGTON AVE,Barracks / Rugby,293.2098765432099
214,2003-07-02,030046000,455000,38.0458619,-78.4909775,205,,Single Family,2 Story,A,1938.0,4,1,3,0,2.00,2656.0,1700 RUGBY AVE,1700 RUGBY AVE,Barracks / Rugby,171.31024096385542
215,2012-04-30,030046000,500000,38.0458619,-78.4909775,205,,Single Family,2 Story,A,1938.0,4,1,3,0,2.00,2656.0,1700 RUGBY AVE,1700 RUGBY AVE,Barracks / Rugby,188.25301204819277
216,2001-01-10,030047000,258000,38.045929,-78.49124379999998,206,,Single Family,2 Story,B,1938.0,3,1,2,0,2.00,1712.0,1702 RUGBY AVE,1702 RUGBY AVE,Barracks / Rugby,150.70093457943926
217,2013-06-04,030048000,341000,38.045955299999996,-78.49151020000001,207,,Single Family,1.5 Story,B,1939.0,4,2,1,1,1.50,1331.0,1706 RUGBY AVE,1706 RUGBY AVE,Barracks / Rugby,256.198347107438
218,2004-06-07,030048000,309000,38.045955299999996,-78.49151020000001,207,,Single Family,1.5 Story,B,1939.0,4,2,1,1,1.50,1331.0,1706 RUGBY AVE,1706 RUGBY AVE,Barracks / Rugby,232.15627347858754
219,2004-05-03,030049000,384000,38.045986,-78.49182090000001,208,,Single Family-1 Conversion,1.5 Story,B,1939.0,4,0,3,0,1.75,1353.0,1708 RUGBY AVE,1708 RUGBY AVE,Barracks / Rugby,283.8137472283814
220,2014-05-27,030050000,349900,38.0460443,-78.4919985,209,,Single Family,1 Story,C,1937.0,2,0,2,0,1.00,1009.0,1710 RUGBY AVE,1710 RUGBY AVE,Barracks / Rugby,346.77898909811694
221,2005-07-28,030050000,380000,38.0460443,-78.4919985,209,,Single Family,1 Story,C,1937.0,2,0,2,0,1.00,1009.0,1710 RUGBY AVE,1710 RUGBY AVE,Barracks / Rugby,376.6105054509415
222,2018-06-19,030051000,465000,38.0460386,-78.4923536,210,,Single Family,1.5 Story,B,1935.0,5,1,2,0,1.50,2642.0,1718 RUGBY AVE,1718 RUGBY AVE,Barracks / Rugby,176.00302800908403
223,2006-08-02,030051000,379500,38.0460386,-78.4923536,210,,Single Family,1.5 Story,B,1935.0,5,1,2,0,1.50,2642.0,1718 RUGBY AVE,1718 RUGBY AVE,Barracks / Rugby,143.64118092354278
224,2014-02-21,030051000,417438,38.0460386,-78.4923536,210,,Single Family,1.5 Story,B,1935.0,5,1,2,0,1.50,2642.0,1718 RUGBY AVE,1718 RUGBY AVE,Barracks / Rugby,158.000757002271
225,2015-02-06,030051000,290000,38.0460386,-78.4923536,210,,Single Family,1.5 Story,B,1935.0,5,1,2,0,1.50,2642.0,1718 RUGBY AVE,1718 RUGBY AVE,Barracks / Rugby,109.76532929598788
226,2004-07-27,030052000,540000,38.0461189,-78.4927532,211,,Single Family,2 Story,A -,1916.0,5,2,3,0,2.00,2976.0,1006 RUGBY RD,1006 RUGBY RD,Barracks / Rugby,181.4516129032258
227,2016-12-09,030052000,630000,38.0461189,-78.4927532,211,,Single Family,2 Story,A -,1916.0,5,2,3,0,2.00,2976.0,1006 RUGBY RD,1006 RUGBY RD,Barracks / Rugby,211.69354838709677
228,2006-05-05,030052100,390000,38.045792600000006,-78.4927532,212,,Single Family,1 Story,B,1932.0,1,0,3,0,1.00,1179.0,1004 RUGBY RD,1004 RUGBY RD,Barracks / Rugby,330.78880407124683
229,2002-08-15,030052100,325000,38.045792600000006,-78.4927532,212,,Single Family,1 Story,B,1932.0,1,0,3,0,1.00,1179.0,1004 RUGBY RD,1004 RUGBY RD,Barracks / Rugby,275.65733672603903
230,2014-01-24,030056000,100000,38.0450638,-78.49288940000001,216,,Single Family,2 Story,C,1910.0,4,0,1,0,2.00,1352.0,1218 PRESTON AVE,1218 PRESTON AVE,Barracks / Rugby,73.96449704142012
231,2008-07-23,030059000,122744,38.0449434,-78.4925384,219,,Single Family,1 Story,C,1949.0,2,0,1,0,1.00,905.0,1214 PRESTON AVE,1214 PRESTON AVE,Barracks / Rugby,135.62872928176796
232,2004-01-09,030059000,160000,38.0449434,-78.4925384,219,,Single Family,1 Story,C,1949.0,2,0,1,0,1.00,905.0,1214 PRESTON AVE,1214 PRESTON AVE,Barracks / Rugby,176.79558011049724
233,2008-08-15,030059000,126000,38.0449434,-78.4925384,219,,Single Family,1 Story,C,1949.0,2,0,1,0,1.00,905.0,1214 PRESTON AVE,1214 PRESTON AVE,Barracks / Rugby,139.22651933701658
234,2005-05-24,030060100,375000,38.043940500000005,-78.4921761,223,,Single Family,2 Story,B,2000.0,3,1,2,0,2.0,2039.0,1609 CABELL AVE,1609 CABELL AVE,Barracks / Rugby,183.91368317802844
235,2001-03-13,030060100,246000,38.043940500000005,-78.4921761,223,,Single Family,2 Story,B,2000.0,3,1,2,0,2.0,2039.0,1609 CABELL AVE,1609 CABELL AVE,Barracks / Rugby,120.64737616478666
236,2005-06-24,030060101,410000,38.0449516,-78.49208730000001,224,,Single Family,2.5 Story,B -,1997.0,3,1,2,0,2.50,1930.0,117 ROBINSON WOODS,117 ROBINSON WOODS,Barracks / Rugby,212.43523316062175
237,2011-08-05,030060101,340000,38.0449516,-78.49208730000001,224,,Single Family,2.5 Story,B -,1997.0,3,1,2,0,2.50,1930.0,117 ROBINSON WOODS,117 ROBINSON WOODS,Barracks / Rugby,176.1658031088083
238,2010-04-15,030060120,620000,38.0449624,-78.49157679999998,226,,Single Family,2 Story,B,2000.0,5,0,4,0,2.00,3296.0,121 ROBINSON WOODS,121 ROBINSON WOODS,Barracks / Rugby,188.10679611650485
239,2001-03-23,030060120,50000,38.0449624,-78.49157679999998,226,,Single Family,2 Story,B,2000.0,5,0,4,0,2.00,3296.0,121 ROBINSON WOODS,121 ROBINSON WOODS,Barracks / Rugby,15.169902912621358
240,2000-01-14,030060130,211963,38.044885799999996,-78.49142140000001,227,,Single Family,2.5 Story,B -,1999.0,4,1,3,0,2.66,2587.0,123 ROBINSON WOODS,123 ROBINSON WOODS,Barracks / Rugby,81.93390027058369
241,2018-07-26,030060130,543510,38.044885799999996,-78.49142140000001,227,,Single Family,2.5 Story,B -,1999.0,4,1,3,0,2.66,2587.0,123 ROBINSON WOODS,123 ROBINSON WOODS,Barracks / Rugby,210.092771550058
242,2007-05-25,030060140,585000,38.0447553,-78.4911328,228,,Single Family,2 Story,B,1999.0,4,1,2,0,2.00,2988.0,125 ROBINSON WOODS,125 ROBINSON WOODS,Barracks / Rugby,195.78313253012047
243,2002-02-13,030060140,10000,38.0447553,-78.4911328,228,,Single Family,2 Story,B,1999.0,4,1,2,0,2.00,2988.0,125 ROBINSON WOODS,125 ROBINSON WOODS,Barracks / Rugby,3.3467202141900936
244,2001-02-14,030060150,238306,38.044491,-78.4915546,229,,Single Family,2.5 Story,B -,2000.0,4,1,3,0,2.50,2280.0,112 ROBINSON WOODS,112 ROBINSON WOODS,Barracks / Rugby,104.5201754385965
245,2000-11-17,030060160,276935,38.0443643,-78.49151020000001,230,,Single Family,2.5 Story,B -,2000.0,4,1,3,0,2.50,2560.0,110 ROBINSON WOODS,110 ROBINSON WOODS,Barracks / Rugby,108.177734375
246,2011-06-13,030060160,498000,38.0443643,-78.49151020000001,230,,Single Family,2.5 Story,B -,2000.0,4,1,3,0,2.50,2560.0,110 ROBINSON WOODS,110 ROBINSON WOODS,Barracks / Rugby,194.53125
247,2013-04-11,030060170,449000,38.0442419,-78.49151020000001,231,,Single Family,1.5 Story,B,2000.0,4,1,3,1,1.50,1552.0,108 ROBINSON WOODS,108 ROBINSON WOODS,Barracks / Rugby,289.3041237113402
248,2008-05-01,030060170,447500,38.0442419,-78.49151020000001,231,,Single Family,1.5 Story,B,2000.0,4,1,3,1,1.50,1552.0,108 ROBINSON WOODS,108 ROBINSON WOODS,Barracks / Rugby,288.33762886597935
