0,LATITUDE,LONGITUDE
1435 GENTRY LN,38.05204730000001,-78.4858721
1437 GENTRY LN,38.0520661,-78.4856501
1439 GENTRY LN,38.05217530000001,-78.4855169
1443 GENTRY LN,38.0523209,-78.4853394
1526 DAIRY RD,38.0528762,-78.4860053
1530 DAIRY RD,38.0530834,-78.48572779999999
1507 GENTRY LN,38.0527113,-78.4851618
1532 DAIRY RD,38.0532315,-78.4854725
1536 DAIRY RD,38.0535038,-78.4853394
1546 DAIRY RD,38.053913,-78.4849398
1550 DAIRY RD,38.0542174,-78.4847178
1556 DAIRY RD,38.0544897,-78.48458459999999
1560 DAIRY RD,38.0548204,-78.484629
0 GENTRY LN-DAIRY RD,38.0513058,-78.4888392
0 DAIRY RD,38.0532623,-78.4859405
1604 DAIRY RD,38.0558131,-78.4860053
1602 KEITH VALLEY RD,38.0555401,-78.4863383
1733 DAIRY RD,38.0553141,-78.4875591
1500 RUGBY RD,38.055235,-78.4882028
1735 DAIRY RD,38.0557075,-78.4878255
1601 KEITH VALLEY RD,38.0556016,-78.4869598
1603 KEITH VALLEY RD,38.055951,-78.4866988
1819 RUGBY RD,38.0557633,-78.4888022
1536 RUGBY RD,38.055566,-78.48989089999999
0 BRANDYWINE DR,38.0633881,-78.4804599
158 BRANDYWINE CT,38.0579014,-78.4870153
140 BRANDYWINE CT,38.0574069,-78.4864492
138 BRANDYWINE CT,38.0573299,-78.4864936
136 BRANDYWINE CT,38.0572865,-78.4865714
134 BRANDYWINE CT,38.0572115,-78.4866378
132 BRANDYWINE CT,38.0571593,-78.48672669999999
130 BRANDYWINE CT,38.0570431,-78.4868932
128 BRANDYWINE CT,38.0570108,-78.4869827
126 BRANDYWINE CT,38.0570104,-78.4870818
124 BRANDYWINE CT,38.0569919,-78.4872034
122 BRANDYWINE CT,38.056987,-78.487287
156 BRANDYWINE CT,38.0579378,-78.4869709
120 BRANDYWINE CT,38.0569689,-78.4873811
118 BRANDYWINE CT,38.0570248,-78.48763679999999
116 BRANDYWINE CT,38.0570925,-78.48770329999999
114 BRANDYWINE CT,38.0571399,-78.4877702
112 BRANDYWINE CT,38.0572171,-78.4878263
110 BRANDYWINE CT,38.0574069,-78.4877916
108 BRANDYWINE CT,38.0574824,-78.48772389999999
106 BRANDYWINE CT,38.057528,-78.48768919999999
104 BRANDYWINE CT,38.0576006,-78.4876082
102 BRANDYWINE CT,38.0576793,-78.48755969999999
154 BRANDYWINE CT,38.0579268,-78.48685990000001
100 BRANDYWINE CT,38.0577128,-78.48746899999999
152 BRANDYWINE CT,38.05796100000001,-78.4867933
150 BRANDYWINE CT,38.057889,-78.486486
148 BRANDYWINE CT,38.0578465,-78.48646029999999
146 BRANDYWINE CT,38.0577809,-78.48641599999999
144 BRANDYWINE CT,38.0577358,-78.4863716
142 BRANDYWINE CT,38.0574841,-78.4864049
1605 BRANDYWINE DR,38.058859,-78.4858721
1607 BRANDYWINE DR,38.0591998,-78.4856057
1609 BRANDYWINE DR,38.0593133,-78.4855169
1611 BRANDYWINE DR,38.0594225,-78.4853838
1613 BRANDYWINE DR,38.059644,-78.4853229
1615 BRANDYWINE DR,38.059706,-78.485117
1617 BRANDYWINE DR,38.0597953,-78.48502859999999
1619 BRANDYWINE DR,38.0599001,-78.484851
1621 BRANDYWINE DR,38.0599597,-78.484629
1623 BRANDYWINE DR,38.0601097,-78.48449579999999
1625 BRANDYWINE DR,38.0602414,-78.4843849
1629 BRANDYWINE DR,38.0606179,-78.48427389999999
1631 BRANDYWINE DR,38.0609135,-78.4839631
1633 BRANDYWINE DR,38.0612266,-78.4838299
1637 BRANDYWINE DR,38.0616865,-78.4831196
1614 BRANDYWINE DR,38.0580389,-78.4858277
1616 BRANDYWINE DR,38.0583345,-78.4855169
1618 BRANDYWINE DR,38.0587706,-78.48518399999999
1620 BRANDYWINE DR,38.05908429999999,-78.484851
1622 BRANDYWINE DR,38.0594207,-78.4845402
1624 BRANDYWINE DR,38.0597119,-78.48418509999999
1626 BRANDYWINE DR,38.060153,-78.4836967
1628 BRANDYWINE DR,38.0605345,-78.4834303
1630 BRANDYWINE DR,38.0608388,-78.4832083
1632 BRANDYWINE DR,38.06113879999999,-78.482942
1634 BRANDYWINE DR,38.0614299,-78.48258679999999
1720 KING MOUNTAIN RD,38.0617939,-78.48214279999999
1718 KING MOUNTAIN RD,38.0616859,-78.48187639999999
1716 KING MOUNTAIN RD,38.0614469,-78.4815213
1714 KING MOUNTAIN RD,38.0612574,-78.4812549
1712 KING MOUNTAIN RD,38.061062,-78.48100099999999
1710 KING MOUNTAIN RD,38.0608784,-78.4807221
1708 KING MOUNTAIN RD,38.0606889,-78.4804557
1704 KING MOUNTAIN RD,38.0605358,-78.48014490000001
1702 KING MOUNTAIN RD,38.0602691,-78.47992289999999
1700 KING MOUNTAIN RD,38.0601204,-78.4796566
1703 KING MOUNTAIN RD,38.0607146,-78.479479
1701 KING MOUNTAIN RD,38.0605659,-78.4792126
1619 KING MOUNTAIN RD,38.0601957,-78.4787686
1620 KING MOUNTAIN RD,38.0597866,-78.47916819999999
1618 KING MOUNTAIN RD,38.0595475,-78.478813
1701 KENWOOD LN,38.0595118,-78.48010049999999
1705 KENWOOD LN,38.0598726,-78.4806555
1707 KENWOOD LN,38.0601436,-78.4809219
1711 KENWOOD LN,38.0603965,-78.4812105
1715 KENWOOD LN,38.0606676,-78.48147689999999
1645 KEITH VALLEY RD,38.0609683,-78.48215119999999
1643 KEITH VALLEY RD,38.060441,-78.48289760000002
1639 KEITH VALLEY RD,38.060044,-78.483116
1631 KEITH VALLEY RD,38.05937369999999,-78.48365230000002
1629 KEITH VALLEY RD,38.0590091,-78.4842961
1625 KEITH VALLEY RD,38.05866899999999,-78.48436269999999
1615 KEITH VALLEY RD,38.0581462,-78.484851
1611 KEITH VALLEY RD,38.0577415,-78.485295
1607 KEITH VALLEY RD,38.0574051,-78.4856057
1605 KEITH VALLEY RD,38.0570135,-78.4861829
1608 KEITH VALLEY RD,38.0570174,-78.4849842
1606 KEITH VALLEY RD,38.0567494,-78.4851618
1612 KEITH VALLEY RD,38.05728089999999,-78.48476219999999
1614 KEITH VALLEY RD,38.05754950000001,-78.4843849
1616 KEITH VALLEY RD,38.0577949,-78.48418509999999
1618 KEITH VALLEY RD,38.0580176,-78.4839631
1620 KEITH VALLEY RD,38.0583678,-78.48358569999999
1628 KEITH VALLEY RD,38.0587719,-78.4833415
1637 ST ANNES RD,38.0593175,-78.4826935
0 ST ANNES RD,38.0426208,-78.51550639999999
1631 ST ANNES RD,38.0586069,-78.48249799999999
1627 ST ANNES RD,38.0580855,-78.48258679999999
1625 ST ANNES RD,38.0577855,-78.4828532
1623 ST ANNES RD,38.057554,-78.4829864
1617 ST ANNES RD,38.0572948,-78.4832527
1613 ST ANNES RD,38.05696280000001,-78.4836079
1609 ST ANNES RD,38.0566309,-78.4839631
1607 ST ANNES RD,38.0563265,-78.48418509999999
1610 ST ANNES RD,38.0563924,-78.48340809999999
1616 ST ANNES RD,38.05659259999999,-78.483164
1618 ST ANNES RD,38.0568518,-78.48289760000002
1620 ST ANNES RD,38.0571881,-78.48258679999999
1626 ST ANNES RD,38.0575653,-78.482276
1628 ST ANNES RD,38.0579104,-78.48205399999999
1630 ST ANNES RD,38.058142,-78.4819208
1632 ST ANNES RD,38.058573,-78.48174329999999
1634 ST ANNES RD,38.0589815,-78.4815435
1636 ST ANNES RD,38.0592438,-78.4817211
1644 ST ANNES RD,38.0596222,-78.4824536
1646 KEITH VALLEY RD,38.0602101,-78.48210949999999
1714 KENWOOD LN,38.0599598,-78.48174329999999
1708 KENWOOD LN,38.0596799,-78.48138809999999
1704 KENWOOD LN,38.0594001,-78.4810329
1700 KENWOOD LN,38.0591522,-78.4805889
1719 MEADOWBROOK HEIGHTS RD,38.0586935,-78.4808997
1717 MEADOWBROOK HEIGHTS RD,38.0583666,-78.4810995
1715 MEADOWBROOK HEIGHTS RD,38.0581169,-78.4812549
1713 MEADOWBROOK HEIGHTS RD,38.0576851,-78.4816323
1711 MEADOWBROOK HEIGHTS RD,38.0574762,-78.48178759999999
1621 MEADOWBROOK HEIGHTS RD,38.0572082,-78.48196519999999
1619 MEADOWBROOK HEIGHTS RD,38.05676770000001,-78.4822538
1615 MEADOWBROOK HEIGHTS RD,38.0565224,-78.4824536
1613 MEADOWBROOK HEIGHTS RD,38.056304,-78.48272
1609 MEADOWBROOK HEIGHTS RD,38.05609,-78.4830308
1616 GROVE RD,38.0553615,-78.4826756
1612 GROVE RD,38.0551908,-78.4821872
0 GROVE RD,38.0541886,-78.47732359999999
1608 GROVE RD,38.0550289,-78.48178759999999
1605 GROVE RD,38.05545559999999,-78.48156569999999
1607 GROVE RD,38.0558372,-78.4812993
1611 GROVE RD,38.0556715,-78.4820984
1610 MEADOWBROOK HEIGHTS RD,38.0559018,-78.4823648
1614 MEADOWBROOK HEIGHTS RD,38.05608369999999,-78.48214279999999
100 WARREN LN,38.0570972,-78.4812549
1616 MEADOWBROOK HEIGHTS RD,38.0563021,-78.48187639999999
1618 MEADOWBROOK HEIGHTS RD,38.0565657,-78.48165449999999
0 WARREN LN,38.056891,-78.4807347
105 WARREN LN,38.0570677,-78.4805445
103 WARREN LN,38.0572076,-78.4807221
1626 MEADOWBROOK HEIGHTS RD,38.0573971,-78.4809885
1628 MEADOWBROOK HEIGHTS RD,38.0576607,-78.4807665
1630 MEADOWBROOK HEIGHTS RD,38.0578878,-78.4805889
102 KENWOOD CIR,38.05800199999999,-78.479841
1632 MEADOWBROOK HEIGHTS RD,38.0581602,-78.4804557
1636 MEADOWBROOK HEIGHTS RD,38.0584601,-78.48018929999999
1618 KENWOOD LN,38.05871930000001,-78.47992289999999
1616 KENWOOD LN,38.0585618,-78.4795678
1619 KENWOOD LN,38.0593367,-78.4795678
1615 KENWOOD LN,38.0590073,-78.4791238
901 SEMINOLE TR,38.0617381,-78.49106619999999
1801 HYDRAULIC RD,38.0615299,-78.4895791
1797 HYDRAULIC RD,38.059773,-78.4891351
2000 MICHIE DR,38.0585884,-78.4882916
2021-25 MICHIE DR,38.0595104,-78.4880335
1718 HYDRAULIC RD,38.0590594,-78.48891309999999
0 HYDRAULIC RD,38.0639861,-78.4930643
2111 MICHIE DR,38.0612834,-78.4857846
2100 MICHIE DR,38.0629785,-78.4838259
975-981 SEMINOLE TR,38.063046,-78.48985259999999
995 SEMINOLE TR,38.0641151,-78.48891309999999
1149 SEMINOLE TR,38.065259,-78.487858
364-380 HILLSDALE DR,38.0640826,-78.4882868
384-398 HILLSDALE DR,38.0646799,-78.4880099
120 SEMINOLE CT,38.0647464,-78.4870486
176-198 ZAN RD,38.0631904,-78.48859279999999
0 INDIA RD,38.0623242,-78.4892242
2035 INDIA RD,38.062674,-78.48867299999999
100 ZAN RD,38.0635328,-78.4896235
2036 INDIA RD,38.0618409,-78.4882975
321 HILLSDALE DR,38.0620365,-78.486753
357 HILLSDALE DR,38.0625283,-78.4874847
341-347 HILLSDALE DR,38.0625441,-78.4870486
331-339 HILLSDALE DR,38.06266859999999,-78.487515
331-347 HILLSDALE DR,38.06266859999999,-78.487515
301-307 HILLSDALE DR,38.0625111,-78.4874919
309-315 HILLSDALE DR,38.0625339,-78.4873566
0 HILLSDALE DR,38.0642998,-78.48496589999999
1175-85 SEMINOLE TR,38.0681998,-78.4844712
1155 SEMINOLE TR,38.0673054,-78.4853217
473 HILLSDALE DR,38.0663355,-78.4831153
361-399 HILLSDALE DR,38.0642459,-78.4848732
200 SEMINOLE CT,38.0646926,-78.4840297
1101 SEMINOLE TR,38.0659059,-78.4872262
101 SEMINOLE CT,38.06635139999999,-78.4867822
1804 MEADOWBROOK HEIGHTS RD,38.0605684,-78.4784134
1808 MEADOWBROOK HEIGHTS RD,38.0608595,-78.47805819999999
1705 KING MOUNTAIN RD,38.06090409999999,-78.4797454
1707 KING MOUNTAIN RD,38.0610936,-78.48001169999999
1709 KING MOUNTAIN RD,38.0612831,-78.48027809999999
1711 KING MOUNTAIN RD,38.0614318,-78.4805445
1713 KING MOUNTAIN RD,38.061656,-78.480758
1715 KING MOUNTAIN RD,38.0618516,-78.4810773
1717 KING MOUNTAIN RD,38.0619959,-78.4812993
1642 BRANDYWINE DR,38.0621854,-78.48156569999999
1720 ESSEX RD,38.0625085,-78.4811217
1718 ESSEX RD,38.06235,-78.480823
1716 ESSEX RD,38.0621659,-78.4805445
1714 ESSEX RD,38.0620172,-78.48027809999999
1712 ESSEX RD,38.06182769999999,-78.48001169999999
1708 ESSEX RD,38.0616608,-78.4797676
1706 ESSEX RD,38.0614531,-78.47952339999999
1704 ESSEX RD,38.0612637,-78.47925699999999
1702 ESSEX RD,38.0611149,-78.4789906
1805 MEADOWBROOK HEIGHTS RD,38.0608847,-78.4787242
1701 ESSEX RD,,
1703 ESSEX RD,38.0614745,-78.4785022
1705 ESSEX RD,38.06166839999999,-78.478813
1707 ESSEX RD,38.0618579,-78.4790794
1709 ESSEX RD,38.0620066,-78.47934579999999
1711 ESSEX RD,38.0622368,-78.47961219999999
1713 ESSEX RD,38.0624175,-78.47978979999999
1715 ESSEX RD,38.062607,-78.4800561
1717 ESSEX RD,38.0628737,-78.48027809999999
1648 BRANDYWINE DR,38.063018,-78.4805001
1650 BRANDYWINE DR,38.0631912,-78.48018929999999
1652 BRANDYWINE DR,38.0634547,-78.4799673
1654 BRANDYWINE DR,38.0636411,-78.47978979999999
1656 BRANDYWINE DR,38.0639366,-78.479479
1658 BRANDYWINE DR,38.0642948,-78.47939020000001
1662 BRANDYWINE DR,38.0641838,-78.4786798
1833 YORKTOWN DR,38.0638839,-78.4789462
1831 YORKTOWN DR,38.0635212,-78.4789906
1829 YORKTOWN DR,38.0631862,-78.4789018
1827 YORKTOWN DR,38.0628693,-78.4787908
1825 YORKTOWN DR,38.0626296,-78.4786354
1823 YORKTOWN DR,38.0623046,-78.4782358
1819 YORKTOWN DR,38.0622663,-78.47743659999999
1817 YORKTOWN DR,38.0623811,-78.4769482
1815 YORKTOWN DR,38.0625091,-78.476593
1813 YORKTOWN DR,38.0625147,-78.47623779999999
1817 MEADOWBROOK HEIGHTS RD,38.0619921,-78.4767262
1815 MEADOWBROOK HEIGHTS RD,38.0619093,-78.4771258
1813 MEADOWBROOK HEIGHTS RD,38.0618672,-78.47752539999999
1811 MEADOWBROOK HEIGHTS RD,38.0616941,-78.4778362
1816 YORKTOWN DR,38.0628334,-78.47574940000001
1818 YORKTOWN DR,38.06309510000001,-78.4761268
1822 YORKTOWN DR,38.0629257,-78.4766818
1900 BRANDYWINE DR,38.0634647,-78.4767706
1824 YORKTOWN DR,38.06301,-78.477267
1826 YORKTOWN DR,38.0627689,-78.47756980000001
1828 YORKTOWN DR,38.0629439,-78.4781026
1830 YORKTOWN DR,38.0631654,-78.4782802
1832 YORKTOWN DR,38.0634553,-78.4783246
1834 YORKTOWN DR,38.0638682,-78.4781692
1831 BRANDYWINE DR,38.0641135,-78.47796939999999
1829 BRANDYWINE DR,38.0637245,-78.4777474
1827 BRANDYWINE DR,38.0634076,-78.4776364
1641 BRANDYWINE DR,38.0623824,-78.48232039999999
1645 BRANDYWINE DR,38.06266919999999,-78.4819208
1647 BRANDYWINE DR,38.0632703,-78.4809885
1649 BRANDYWINE DR,38.06356,-78.480913
1651 BRANDYWINE DR,38.063675,-78.4805445
1653 BRANDYWINE DR,38.0638977,-78.4803225
1655 BRANDYWINE DR,38.06412479999999,-78.48014490000001
1659 BRANDYWINE DR,38.0647102,-78.47987859999999
1661 BRANDYWINE DR,38.0648426,-78.4795678
1669 BRANDYWINE DR,38.06484820000001,-78.4792126
1671 BRANDYWINE DR,38.0647767,-78.4789018
1663 BRANDYWINE DR,38.0647372,-78.4785022
1665 BRANDYWINE DR,38.0647252,-78.47796939999999
1667 BRANDYWINE DR,38.06428349999999,-78.4772146
1901 BRANDYWINE DR,38.0639309,-78.4769482
1902 BRANDYWINE DR,38.0635029,-78.4761268
2200 BRANDYWINE DR,38.0641952,-78.47508289999999
2204 BRANDYWINE DR,38.0644267,-78.47494970000001
2206 BRANDYWINE DR,38.06473099999999,-78.4747277
2208 BRANDYWINE DR,38.0649625,-78.4745945
2212 BRANDYWINE DR,38.0652348,-78.4744613
2209 BRANDYWINE DR,38.0655774,-78.4750385
1948 MICHAEL PL,38.0657666,-78.47530549999999
1946 MICHAEL PL,38.0658701,-78.4755275
100 WILSON CT,38.0658645,-78.47588259999999
102 WILSON CT,38.0655427,-78.475927
104 WILSON CT,38.0652936,-78.47588259999999
106 WILSON CT,38.0651072,-78.47606019999999
108 WILSON CT,38.0650564,-78.476371
107 WILSON CT,38.065168,-78.47662199999999
105 WILSON CT,38.065372,-78.476694
103 WILSON CT,38.065613,-78.47658299999999
1940 MICHAEL PL,38.065898,-78.47643599999999
2207 BRANDYWINE DR,38.0653136,-78.4752611
2205 BRANDYWINE DR,38.0651229,-78.47539429999999
2203 BRANDYWINE DR,38.06483679999999,-78.475594
2201 BRANDYWINE DR,38.0645507,-78.47579379999999
1562 DAIRY RD,38.0542071,-78.48379249999999
1605 OAKLEAF LN,38.0517142,-78.48374110000002
1607 OAKLEAF LN,38.0516909,-78.48391869999999
1609 OAKLEAF LN,38.0516313,-78.4841407
1603 OAKLEAF LN,38.0517738,-78.4835191
1601 OAKLEAF LN,38.0518334,-78.4832971
1611 OAKLEAF LN,38.0515451,-78.48433779999999
1613 OAKLEAF LN,38.0515936,-78.48458459999999
1614 OAKLEAF LN,38.0515384,-78.484851
1626 GREENLEAF LN,38.0516419,-78.485073
1618 GREENLEAF LN,38.051084,-78.4852062
1616 GREENLEAF LN,38.0508932,-78.4853394
1614 GREENLEAF LN,38.0507344,-78.4853838
1612 GREENLEAF LN,38.0506353,-78.4852062
1610 GREENLEAF LN,38.0505362,-78.48502859999999
1608 GREENLEAF LN,38.0503918,-78.4848066
1606 GREENLEAF LN,38.0502519,-78.484629
1604 GREENLEAF LN,38.0501571,-78.48449579999999
1602 GREENLEAF LN,38.0500216,-78.48436269999999
1600 GREENLEAF LN,38.0499268,-78.4842295
1508 GREENLEAF LN,38.04975050000001,-78.4840963
1506 GREENLEAF LN,38.0496558,-78.4839631
1504 GREENLEAF LN,38.049593,-78.48374110000002
1502 GREENLEAF LN,38.04957539999999,-78.4835635
1500 GREENLEAF LN,38.0495943,-78.4833415
1600 DEL MAR DR,38.0499614,-78.4833415
1602 DEL MAR DR,38.0499834,-78.4835635
1604 DEL MAR DR,38.05008249999999,-78.48374110000002
1606 DEL MAR DR,38.0501817,-78.48391869999999
1608 DEL MAR DR,38.05031719999999,-78.4840519
1610 DEL MAR DR,38.0504528,-78.48418509999999
1612 DEL MAR DR,38.0505883,-78.4843183
1614 DEL MAR DR,38.0506874,-78.48449579999999
1616 DEL MAR DR,38.0507822,-78.484629
1618 DEL MAR DR,38.05088569999999,-78.484851
1620 DEL MAR DR,38.0509805,-78.4849842
1613 DEL MAR DR,38.0511638,-78.48436269999999
1608 OAKLEAF LN,38.0512699,-78.4837855
1611 DEL MAR DR,38.0510558,-78.4840963
1609 DEL MAR DR,38.0509159,-78.48391869999999
1607 DEL MAR DR,38.0508212,-78.4837855
1605 DEL MAR DR,38.0506448,-78.48365230000002
1603 DEL MAR DR,38.0505049,-78.4834747
1601 DEL MAR DR,38.0504465,-78.4832971
1615 ROSE HILL DR,38.0507772,-78.4833415
1617 ROSE HILL DR,38.05094040000001,-78.4833415
1621 ROSE HILL DR,38.0513584,-78.48339299999999
1619 ROSE HILL DR,38.051135,-78.4833
1614 ROSE HILL DR,38.05070449999999,-78.48270889999999
1616 ROSE HILL DR,38.0508789,-78.48272
1618 ROSE HILL DR,38.0510421,-78.48272
1620 ROSE HILL DR,38.0512461,-78.48272
1622 ROSE HILL DR,38.05140919999999,-78.48272
1624 ROSE HILL DR,38.051536,-78.4827644
1626 ROSE HILL DR,38.0517356,-78.48272
1628 ROSE HILL DR,38.0519031,-78.4827644
1630 ROSE HILL DR,38.0520663,-78.4827644
1612 ROSE HILL DR,38.0505118,-78.48272
1610 ROSE HILL DR,38.0503487,-78.48272
1608 ROSE HILL DR,38.0501855,-78.48272
1606 ROSE HILL DR,38.05002229999999,-78.48272
1604 ROSE HILL DR,38.04985920000001,-78.48272
1602 ROSE HILL DR,38.049696,-78.48272
1600 ROSE HILL DR,38.04953,-78.482677
1512 ROSE HILL DR,38.0492473,-78.48272
1510 ROSE HILL DR,38.0490703,-78.4827866
1508 ROSE HILL DR,38.0488977,-78.48289760000002
1506 ROSE HILL DR,38.04877279999999,-78.48297529999999
1501 GREENLEAF LN,38.0491318,-78.48340809999999
1503 GREENLEAF LN,38.0491719,-78.4836079
1505 GREENLEAF LN,38.0491939,-78.4838299
1507 GREENLEAF LN,38.0492497,-78.4840852
1509 GREENLEAF LN,38.0493194,-78.48427389999999
1511 GREENLEAF LN,38.0493821,-78.48449579999999
1322 WELLFORD ST,38.049129,-78.484995
1320 WELLFORD ST,38.049126,-78.4852062
1318 WELLFORD ST,38.0490707,-78.4854725
1314 WELLFORD ST,38.0490111,-78.48569450000001
1310 WELLFORD ST,38.0488699,-78.4859165
1308 WELLFORD ST,38.0487651,-78.4860941
1304 WELLFORD ST,38.0486646,-78.4863161
1300 WELLFORD ST,38.0484807,-78.48641599999999
1208 WELLFORD ST,38.0483107,-78.4864492
1539 OXFORD RD,38.04756260000001,-78.48651579999999
1204 WELLFORD ST,38.04782549999999,-78.4864936
1535 OXFORD RD,38.0475588,-78.4862717
1324 OXFORD PL,38.0479492,-78.4860941
1322 OXFORD PL,38.0481676,-78.4858277
1320 OXFORD PL,38.0483045,-78.4855613
1318 OXFORD PL,38.0484005,-78.485295
1316 OXFORD PL,38.048447,-78.4849398
1314 OXFORD PL,38.0482983,-78.48467339999999
1310 OXFORD PL,38.0479136,-78.48449579999999
1312 OXFORD PL,38.0481175,-78.48449579999999
1306 OXFORD PL,38.047746,-78.4844514
1307 OXFORD PL,38.0478846,-78.48502859999999
1317 OXFORD PL,38.048042,-78.48510499999999
1325 OXFORD PL,38.0480334,-78.485295
1329 OXFORD PL,38.0478601,-78.4856057
1331 OXFORD PL,38.0477145,-78.48578330000001
1527 OXFORD RD,38.0475193,-78.4858721
1523 OXFORD RD,38.0474886,-78.4855613
1521 OXFORD RD,38.0474623,-78.485295
1519 OXFORD RD,38.0474359,-78.48502859999999
1515 OXFORD RD,38.0473732,-78.4848066
1509 OXFORD RD,38.04737009999999,-78.48436269999999
1507 OXFORD RD,38.0473262,-78.48391869999999
1503 OXFORD RD,38.0472998,-78.48365230000002
1305 ROSE HILL DR,38.0474643,-78.4832527
1501 OXFORD RD,38.0472556,-78.4833082
1501 ROSE HILL DR,38.047495,-78.4835635
1311 ROSE HILL DR,38.0479249,-78.4837855
1313 ROSE HILL DR,38.0481697,-78.4837855
1315 ROSE HILL DR,38.0483736,-78.4837855
1317 ROSE HILL DR,38.0486592,-78.4837855
1314 ROSE HILL DR,38.0479871,-78.4827644
1459 OXFORD RD,38.0471668,-78.48272
1457 OXFORD RD,38.0471493,-78.4825424
1308 ROSE HILL DR,38.047421,-78.482609
1310 ROSE HILL DR,38.0476112,-78.4826756
1316 ROSE HILL DR,38.0481766,-78.4830308
1318 ROSE HILL DR,38.0483486,-78.4831196
1312 ROSE HILL DR,38.0477831,-78.4827644
1320 ROSE HILL DR,38.0485525,-78.4831196
1455 OXFORD RD,38.047162,-78.482259
1451 OXFORD RD,38.0470966,-78.4820096
1307 HARROW RD,38.0475133,-78.4820984
1311 HARROW RD,38.0477173,-78.4820984
1443 PLYMOUTH RD,38.0478554,-78.4814325
1441 PLYMOUTH RD,38.047829,-78.4811661
1437 PLYMOUTH RD,38.0477983,-78.4808553
1433 PLYMOUTH RD,38.0477631,-78.4805001
1434 PLYMOUTH RD,38.0473188,-78.4805445
1438 PLYMOUTH RD,38.0473495,-78.4808553
1440 PLYMOUTH RD,38.0473891,-78.4812549
1444 PLYMOUTH RD,38.047433,-78.481532
1445 OXFORD RD,38.0470709,-78.4815435
1441 OXFORD RD,38.0470175,-78.4812105
1437 OXFORD RD,38.0469824,-78.4808553
1443 OXFORD RD,38.0469021,-78.4804557
0 250 BYPASS,38.0391804,-78.4698643
1606 GROVE RD,38.0548218,-78.4813437
1602 GROVE RD,38.0546148,-78.4808997
1508 GROVE RD,38.054466,-78.4806333
1506 GROVE RD,38.0543989,-78.48036689999999
1504 GROVE RD,38.054205,-78.4800561
1603 GROVE RD,38.0553169,-78.4809885
1601 GROVE RD,38.055209,-78.4807221
1603 YORKTOWN DR,38.0553326,-78.4803225
108 WARREN LN,38.0564559,-78.4805445
110 WARREN LN,38.0560581,-78.48023370000001
109 WARREN LN,38.0564396,-78.4799673
107 WARREN LN,38.0568286,-78.48018929999999
108 KENWOOD CIR,38.0576927,-78.4792348
106 KENWOOD CIR,38.0579763,-78.4798342
1612 KENWOOD LN,38.0582907,-78.47930140000001
1613 KENWOOD LN,38.0586866,-78.4787686
1607 KENWOOD LN,38.0582568,-78.4785466
1603 KENWOOD LN,38.0579449,-78.4782802
1701 YORKTOWN DR,38.0575879,-78.47796939999999
1705 YORKTOWN DR,38.0578834,-78.4776586
1707 YORKTOWN DR,38.0582693,-78.47743659999999
1700 YORKTOWN DR,38.0571907,-78.4774588
1509 KENWOOD LN,38.0569378,-78.4771702
1702 YORKTOWN DR,38.05739519999999,-78.47725899999999
1704 YORKTOWN DR,38.0576136,-78.4769926
1706 YORKTOWN DR,38.057832,-78.4767262
1501 KENWOOD LN,38.0567213,-78.4768372
1705 CONCORD DR,38.0568399,-78.476593
1709 CONCORD DR,38.05706259999999,-78.476371
1713 CONCORD DR,38.0572446,-78.47614899999999
1715 CONCORD DR,38.0574222,-78.47588259999999
1717 CONCORD DR,38.05739579999999,-78.47561619999999
1719 CONCORD DR,38.0572063,-78.4753499
1721 CONCORD DR,38.0570212,-78.4751278
1723 CONCORD DR,38.0568812,-78.4749502
1729 CONCORD DR,38.0567005,-78.4747726
1733 CONCORD DR,38.0565242,-78.4746394
1739 CONCORD DR,38.0563842,-78.4744618
1741 CONCORD DR,38.055972,-78.4744174
1425 KENWOOD LN,38.0559004,-78.4741066
1423 KENWOOD LN,38.0558289,-78.47379579999999
1703 GALLOWAY DR,38.0563911,-78.47370699999999
1705 GALLOWAY DR,38.0564463,-78.4734406
1707 GALLOWAY DR,38.0566327,-78.473263
1402 HOLLY RD,38.0569098,-78.47347610000001
1404 HOLLY RD,38.057014,-78.473755
1406 HOLLY RD,38.0572244,-78.47388459999999
1439 KENWOOD LN,38.0561088,-78.475594
1435 KENWOOD LN,38.0560511,-78.47521669999999
1732 CONCORD DR,38.0560203,-78.4749058
1730 CONCORD DR,38.0562782,-78.475039
1728 CONCORD DR,38.0564589,-78.47521669999999
1726 CONCORD DR,38.0566033,-78.4754387
1712 CONCORD DR,38.0569195,-78.47574940000001
1708 CONCORD DR,38.0566924,-78.475927
1704 CONCORD DR,38.0565512,-78.47614899999999
1451 KENWOOD LN,38.0562833,-78.4763266
1424 KENWOOD LN,38.0554561,-78.47415099999999
1412 KENWOOD LN,38.0553846,-78.4738402
101 PETERSON PLACE,38.0548318,-78.4752611
103 PETERSON PLACE,38.055022,-78.4753277
102 PETERSON PLACE,38.0551412,-78.4748836
100 PETERSON PLACE,38.0550338,-78.4744174
1428 KENWOOD LN,38.0555409,-78.474595
1430 KENWOOD LN,38.0555672,-78.4748614
1434 KENWOOD LN,38.0555936,-78.4751278
1436 KENWOOD LN,38.0555792,-78.47539429999999
1440 KENWOOD LN,38.055578,-78.47579379999999
